        soln	      dist_x	      dist_z	       Ti_fr	       Tf_fr	       Tm_fr	        Days	
          85	       0.676	 0.0000e+000	 1.0511e-001	 8.9489e-001	 0.0000e+000	 7.2533e-001	
          86	       0.684	 0.0000e+000	 9.1963e-002	 9.0804e-001	 0.0000e+000	 7.2533e-001	
          87	       0.692	 0.0000e+000	 8.0077e-002	 9.1992e-001	 0.0000e+000	 7.2533e-001	
          88	         0.7	 0.0000e+000	 6.9390e-002	 9.3061e-001	 0.0000e+000	 7.2533e-001	
          89	       0.708	 0.0000e+000	 5.9836e-002	 9.4016e-001	 0.0000e+000	 7.2533e-001	
          90	       0.716	 0.0000e+000	 5.1345e-002	 9.4866e-001	 0.0000e+000	 7.2533e-001	
          91	       0.724	 0.0000e+000	 4.3841e-002	 9.5616e-001	 0.0000e+000	 7.2533e-001	
          92	       0.732	 0.0000e+000	 3.7247e-002	 9.6275e-001	 0.0000e+000	 7.2533e-001	
          93	        0.74	 0.0000e+000	 3.1488e-002	 9.6851e-001	 0.0000e+000	 7.2533e-001	
          94	       0.748	 0.0000e+000	 2.6487e-002	 9.7351e-001	 0.0000e+000	 7.2533e-001	
          95	       0.756	 0.0000e+000	 2.2173e-002	 9.7783e-001	 0.0000e+000	 7.2533e-001	
          96	       0.764	 0.0000e+000	 1.8486e-002	 9.8151e-001	 0.0000e+000	 7.2533e-001	
          97	       0.772	 0.0000e+000	 1.5388e-002	 9.8461e-001	 0.0000e+000	 7.2533e-001	
          98	        0.78	 0.0000e+000	 1.2896e-002	 9.8710e-001	 0.0000e+000	 7.2533e-001	
          99	       0.788	 0.0000e+000	 1.1102e-002	 9.8890e-001	 0.0000e+000	 7.2533e-001	
         100	       0.796	 0.0000e+000	 1.0149e-002	 9.8985e-001	 0.0000e+000	 7.2533e-001	
         101	         0.8	 0.0000e+000	 0.0000e+000	 1.0000e+000	 0.0000e+000	 7.2533e-001	
           0	           0	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 7.3600e-001	
           1	       0.004	 0.0000e+000	 1.0000e+000	 2.6495e-008	 0.0000e+000	 7.3600e-001	
           2	       0.012	 0.0000e+000	 1.0000e+000	 4.1952e-008	 0.0000e+000	 7.3600e-001	
           3	        0.02	 0.0000e+000	 1.0000e+000	 7.4122e-008	 0.0000e+000	 7.3600e-001	
           4	       0.028	 0.0000e+000	 1.0000e+000	 1.2753e-007	 0.0000e+000	 7.3600e-001	
           5	       0.036	 0.0000e+000	 1.0000e+000	 2.1186e-007	 0.0000e+000	 7.3600e-001	
           6	       0.044	 0.0000e+000	 1.0000e+000	 3.4316e-007	 0.0000e+000	 7.3600e-001	
           7	       0.052	 0.0000e+000	 1.0000e+000	 5.4486e-007	 0.0000e+000	 7.3600e-001	
           8	        0.06	 0.0000e+000	 1.0000e+000	 8.5060e-007	 0.0000e+000	 7.3600e-001	
           9	       0.068	 0.0000e+000	 1.0000e+000	 1.3082e-006	 0.0000e+000	 7.3600e-001	
          10	       0.076	 0.0000e+000	 1.0000e+000	 1.9856e-006	 0.0000e+000	 7.3600e-001	
          11	       0.084	 0.0000e+000	 1.0000e+000	 2.9778e-006	 0.0000e+000	 7.3600e-001	
          12	       0.092	 0.0000e+000	 1.0000e+000	 4.4167e-006	 0.0000e+000	 7.3600e-001	
          13	         0.1	 0.0000e+000	 9.9999e-001	 6.4839e-006	 0.0000e+000	 7.3600e-001	
          14	       0.108	 0.0000e+000	 9.9999e-001	 9.4276e-006	 0.0000e+000	 7.3600e-001	
          15	       0.116	 0.0000e+000	 9.9999e-001	 1.3583e-005	 0.0000e+000	 7.3600e-001	
          16	       0.124	 0.0000e+000	 9.9998e-001	 1.9402e-005	 0.0000e+000	 7.3600e-001	
          17	       0.132	 0.0000e+000	 9.9997e-001	 2.7484e-005	 0.0000e+000	 7.3600e-001	
          18	        0.14	 0.0000e+000	 9.9996e-001	 3.8623e-005	 0.0000e+000	 7.3600e-001	
          19	       0.148	 0.0000e+000	 9.9995e-001	 5.3860e-005	 0.0000e+000	 7.3600e-001	
          20	       0.156	 0.0000e+000	 9.9993e-001	 7.4546e-005	 0.0000e+000	 7.3600e-001	
          21	       0.164	 0.0000e+000	 9.9990e-001	 1.0243e-004	 0.0000e+000	 7.3600e-001	
          22	       0.172	 0.0000e+000	 9.9986e-001	 1.3975e-004	 0.0000e+000	 7.3600e-001	
          23	        0.18	 0.0000e+000	 9.9981e-001	 1.8934e-004	 0.0000e+000	 7.3600e-001	
          24	       0.188	 0.0000e+000	 9.9975e-001	 2.5481e-004	 0.0000e+000	 7.3600e-001	
          25	       0.196	 0.0000e+000	 9.9966e-001	 3.4063e-004	 0.0000e+000	 7.3600e-001	
          26	       0.204	 0.0000e+000	 9.9955e-001	 4.5238e-004	 0.0000e+000	 7.3600e-001	
          27	       0.212	 0.0000e+000	 9.9940e-001	 5.9694e-004	 0.0000e+000	 7.3600e-001	
          28	        0.22	 0.0000e+000	 9.9922e-001	 7.8273e-004	 0.0000e+000	 7.3600e-001	
          29	       0.228	 0.0000e+000	 9.9898e-001	 1.0200e-003	 0.0000e+000	 7.3600e-001	
          30	       0.236	 0.0000e+000	 9.9868e-001	 1.3209e-003	 0.0000e+000	 7.3600e-001	
          31	       0.244	 0.0000e+000	 9.9830e-001	 1.7003e-003	 0.0000e+000	 7.3600e-001	
          32	       0.252	 0.0000e+000	 9.9782e-001	 2.1756e-003	 0.0000e+000	 7.3600e-001	
          33	        0.26	 0.0000e+000	 9.9723e-001	 2.7672e-003	 0.0000e+000	 7.3600e-001	
          34	       0.268	 0.0000e+000	 9.9650e-001	 3.4991e-003	 0.0000e+000	 7.3600e-001	
          35	       0.276	 0.0000e+000	 9.9560e-001	 4.3989e-003	 0.0000e+000	 7.3600e-001	
          36	       0.284	 0.0000e+000	 9.9450e-001	 5.4985e-003	 0.0000e+000	 7.3600e-001	
          37	       0.292	 0.0000e+000	 9.9317e-001	 6.8338e-003	 0.0000e+000	 7.3600e-001	
          38	         0.3	 0.0000e+000	 9.9155e-001	 8.4458e-003	 0.0000e+000	 7.3600e-001	
          39	       0.308	 0.0000e+000	 9.8962e-001	 1.0380e-002	 0.0000e+000	 7.3600e-001	
          40	       0.316	 0.0000e+000	 9.8731e-001	 1.2686e-002	 0.0000e+000	 7.3600e-001	
          41	       0.324	 0.0000e+000	 9.8458e-001	 1.5421e-002	 0.0000e+000	 7.3600e-001	
          42	       0.332	 0.0000e+000	 9.8136e-001	 1.8643e-002	 0.0000e+000	 7.3600e-001	
          43	        0.34	 0.0000e+000	 9.7758e-001	 2.2417e-002	 0.0000e+000	 7.3600e-001	
          44	       0.348	 0.0000e+000	 9.7319e-001	 2.6812e-002	 0.0000e+000	 7.3600e-001	
          45	       0.356	 0.0000e+000	 9.6810e-001	 3.1900e-002	 0.0000e+000	 7.3600e-001	
          46	       0.364	 0.0000e+000	 9.6225e-001	 3.7754e-002	 0.0000e+000	 7.3600e-001	
          47	       0.372	 0.0000e+000	 9.5555e-001	 4.4453e-002	 0.0000e+000	 7.3600e-001	
          48	        0.38	 0.0000e+000	 9.4793e-001	 5.2071e-002	 0.0000e+000	 7.3600e-001	
          49	       0.388	 0.0000e+000	 9.3931e-001	 6.0685e-002	 0.0000e+000	 7.3600e-001	
          50	       0.396	 0.0000e+000	 9.2963e-001	 7.0369e-002	 0.0000e+000	 7.3600e-001	
          51	       0.404	 0.0000e+000	 9.1881e-001	 8.1192e-002	 0.0000e+000	 7.3600e-001	
          52	       0.412	 0.0000e+000	 9.0678e-001	 9.3219e-002	 0.0000e+000	 7.3600e-001	
          53	        0.42	 0.0000e+000	 8.9350e-001	 1.0650e-001	 0.0000e+000	 7.3600e-001	
          54	       0.428	 0.0000e+000	 8.7890e-001	 1.2110e-001	 0.0000e+000	 7.3600e-001	
          55	       0.436	 0.0000e+000	 8.6296e-001	 1.3704e-001	 0.0000e+000	 7.3600e-001	
          56	       0.444	 0.0000e+000	 8.4566e-001	 1.5434e-001	 0.0000e+000	 7.3600e-001	
          57	       0.452	 0.0000e+000	 8.2698e-001	 1.7302e-001	 0.0000e+000	 7.3600e-001	
          58	        0.46	 0.0000e+000	 8.0693e-001	 1.9307e-001	 0.0000e+000	 7.3600e-001	
          59	       0.468	 0.0000e+000	 7.8553e-001	 2.1447e-001	 0.0000e+000	 7.3600e-001	
          60	       0.476	 0.0000e+000	 7.6281e-001	 2.3719e-001	 0.0000e+000	 7.3600e-001	
          61	       0.484	 0.0000e+000	 7.3885e-001	 2.6115e-001	 0.0000e+000	 7.3600e-001	
          62	       0.492	 0.0000e+000	 7.1371e-001	 2.8629e-001	 0.0000e+000	 7.3600e-001	
          63	         0.5	 0.0000e+000	 6.8749e-001	 3.1251e-001	 0.0000e+000	 7.3600e-001	
          64	       0.508	 0.0000e+000	 6.6029e-001	 3.3971e-001	 0.0000e+000	 7.3600e-001	
          65	       0.516	 0.0000e+000	 6.3223e-001	 3.6777e-001	 0.0000e+000	 7.3600e-001	
          66	       0.524	 0.0000e+000	 6.0346e-001	 3.9654e-001	 0.0000e+000	 7.3600e-001	
          67	       0.532	 0.0000e+000	 5.7413e-001	 4.2587e-001	 0.0000e+000	 7.3600e-001	
          68	        0.54	 0.0000e+000	 5.4439e-001	 4.5561e-001	 0.0000e+000	 7.3600e-001	
          69	       0.548	 0.0000e+000	 5.1440e-001	 4.8560e-001	 0.0000e+000	 7.3600e-001	
          70	       0.556	 0.0000e+000	 4.8434e-001	 5.1566e-001	 0.0000e+000	 7.3600e-001	
          71	       0.564	 0.0000e+000	 4.5437e-001	 5.4563e-001	 0.0000e+000	 7.3600e-001	
          72	       0.572	 0.0000e+000	 4.2466e-001	 5.7534e-001	 0.0000e+000	 7.3600e-001	
          73	        0.58	 0.0000e+000	 3.9539e-001	 6.0461e-001	 0.0000e+000	 7.3600e-001	
          74	       0.588	 0.0000e+000	 3.6670e-001	 6.3330e-001	 0.0000e+000	 7.3600e-001	
          75	       0.596	 0.0000e+000	 3.3873e-001	 6.6127e-001	 0.0000e+000	 7.3600e-001	
          76	       0.604	 0.0000e+000	 3.1164e-001	 6.8836e-001	 0.0000e+000	 7.3600e-001	
          77	       0.612	 0.0000e+000	 2.8553e-001	 7.1447e-001	 0.0000e+000	 7.3600e-001	
          78	        0.62	 0.0000e+000	 2.6051e-001	 7.3949e-001	 0.0000e+000	 7.3600e-001	
          79	       0.628	 0.0000e+000	 2.3667e-001	 7.6333e-001	 0.0000e+000	 7.3600e-001	
          80	       0.636	 0.0000e+000	 2.1409e-001	 7.8591e-001	 0.0000e+000	 7.3600e-001	
          81	       0.644	 0.0000e+000	 1.9282e-001	 8.0718e-001	 0.0000e+000	 7.3600e-001	
          82	       0.652	 0.0000e+000	 1.7289e-001	 8.2711e-001	 0.0000e+000	 7.3600e-001	
          83	        0.66	 0.0000e+000	 1.5433e-001	 8.4567e-001	 0.0000e+000	 7.3600e-001	
          84	       0.668	 0.0000e+000	 1.3713e-001	 8.6287e-001	 0.0000e+000	 7.3600e-001	
          85	       0.676	 0.0000e+000	 1.2129e-001	 8.7871e-001	 0.0000e+000	 7.3600e-001	
          86	       0.684	 0.0000e+000	 1.0679e-001	 8.9321e-001	 0.0000e+000	 7.3600e-001	
          87	       0.692	 0.0000e+000	 9.3581e-002	 9.0642e-001	 0.0000e+000	 7.3600e-001	
          88	         0.7	 0.0000e+000	 8.1619e-002	 9.1838e-001	 0.0000e+000	 7.3600e-001	
          89	       0.708	 0.0000e+000	 7.0848e-002	 9.2915e-001	 0.0000e+000	 7.3600e-001	
          90	       0.716	 0.0000e+000	 6.1204e-002	 9.3880e-001	 0.0000e+000	 7.3600e-001	
          91	       0.724	 0.0000e+000	 5.2617e-002	 9.4738e-001	 0.0000e+000	 7.3600e-001	
          92	       0.732	 0.0000e+000	 4.5015e-002	 9.5499e-001	 0.0000e+000	 7.3600e-001	
          93	        0.74	 0.0000e+000	 3.8324e-002	 9.6168e-001	 0.0000e+000	 7.3600e-001	
          94	       0.748	 0.0000e+000	 3.2469e-002	 9.6753e-001	 0.0000e+000	 7.3600e-001	
          95	       0.756	 0.0000e+000	 2.7381e-002	 9.7262e-001	 0.0000e+000	 7.3600e-001	
          96	       0.764	 0.0000e+000	 2.2998e-002	 9.7700e-001	 0.0000e+000	 7.3600e-001	
          97	       0.772	 0.0000e+000	 1.9289e-002	 9.8071e-001	 0.0000e+000	 7.3600e-001	
          98	        0.78	 0.0000e+000	 1.6286e-002	 9.8371e-001	 0.0000e+000	 7.3600e-001	
          99	       0.788	 0.0000e+000	 1.4114e-002	 9.8589e-001	 0.0000e+000	 7.3600e-001	
         100	       0.796	 0.0000e+000	 1.2958e-002	 9.8704e-001	 0.0000e+000	 7.3600e-001	
         101	         0.8	 0.0000e+000	 0.0000e+000	 1.0000e+000	 0.0000e+000	 7.3600e-001	
           0	           0	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 7.4667e-001	
           1	       0.004	 0.0000e+000	 1.0000e+000	 2.1365e-008	 0.0000e+000	 7.4667e-001	
           2	       0.012	 0.0000e+000	 1.0000e+000	 3.3837e-008	 0.0000e+000	 7.4667e-001	
           3	        0.02	 0.0000e+000	 1.0000e+000	 5.9804e-008	 0.0000e+000	 7.4667e-001	
           4	       0.028	 0.0000e+000	 1.0000e+000	 1.0294e-007	 0.0000e+000	 7.4667e-001	
           5	       0.036	 0.0000e+000	 1.0000e+000	 1.7108e-007	 0.0000e+000	 7.4667e-001	
           6	       0.044	 0.0000e+000	 1.0000e+000	 2.7726e-007	 0.0000e+000	 7.4667e-001	
           7	       0.052	 0.0000e+000	 1.0000e+000	 4.4049e-007	 0.0000e+000	 7.4667e-001	
           8	        0.06	 0.0000e+000	 1.0000e+000	 6.8814e-007	 0.0000e+000	 7.4667e-001	
           9	       0.068	 0.0000e+000	 1.0000e+000	 1.0592e-006	 0.0000e+000	 7.4667e-001	
          10	       0.076	 0.0000e+000	 1.0000e+000	 1.6089e-006	 0.0000e+000	 7.4667e-001	
          11	       0.084	 0.0000e+000	 1.0000e+000	 2.4150e-006	 0.0000e+000	 7.4667e-001	
          12	       0.092	 0.0000e+000	 1.0000e+000	 3.5854e-006	 0.0000e+000	 7.4667e-001	
          13	         0.1	 0.0000e+000	 9.9999e-001	 5.2691e-006	 0.0000e+000	 7.4667e-001	
          14	       0.108	 0.0000e+000	 9.9999e-001	 7.6697e-006	 0.0000e+000	 7.4667e-001	
          15	       0.116	 0.0000e+000	 9.9999e-001	 1.1064e-005	 0.0000e+000	 7.4667e-001	
          16	       0.124	 0.0000e+000	 9.9998e-001	 1.5823e-005	 0.0000e+000	 7.4667e-001	
          17	       0.132	 0.0000e+000	 9.9998e-001	 2.2443e-005	 0.0000e+000	 7.4667e-001	
          18	        0.14	 0.0000e+000	 9.9997e-001	 3.1582e-005	 0.0000e+000	 7.4667e-001	
          19	       0.148	 0.0000e+000	 9.9996e-001	 4.4105e-005	 0.0000e+000	 7.4667e-001	
          20	       0.156	 0.0000e+000	 9.9994e-001	 6.1136e-005	 0.0000e+000	 7.4667e-001	
          21	       0.164	 0.0000e+000	 9.9992e-001	 8.4137e-005	 0.0000e+000	 7.4667e-001	
          22	       0.172	 0.0000e+000	 9.9989e-001	 1.1498e-004	 0.0000e+000	 7.4667e-001	
          23	        0.18	 0.0000e+000	 9.9984e-001	 1.5605e-004	 0.0000e+000	 7.4667e-001	
          24	       0.188	 0.0000e+000	 9.9979e-001	 2.1037e-004	 0.0000e+000	 7.4667e-001	
          25	       0.196	 0.0000e+000	 9.9972e-001	 2.8174e-004	 0.0000e+000	 7.4667e-001	
          26	       0.204	 0.0000e+000	 9.9963e-001	 3.7489e-004	 0.0000e+000	 7.4667e-001	
          27	       0.212	 0.0000e+000	 9.9950e-001	 4.9566e-004	 0.0000e+000	 7.4667e-001	
          28	        0.22	 0.0000e+000	 9.9935e-001	 6.5124e-004	 0.0000e+000	 7.4667e-001	
          29	       0.228	 0.0000e+000	 9.9915e-001	 8.5038e-004	 0.0000e+000	 7.4667e-001	
          30	       0.236	 0.0000e+000	 9.9890e-001	 1.1037e-003	 0.0000e+000	 7.4667e-001	
          31	       0.244	 0.0000e+000	 9.9858e-001	 1.4238e-003	 0.0000e+000	 7.4667e-001	
          32	       0.252	 0.0000e+000	 9.9817e-001	 1.8259e-003	 0.0000e+000	 7.4667e-001	
          33	        0.26	 0.0000e+000	 9.9767e-001	 2.3278e-003	 0.0000e+000	 7.4667e-001	
          34	       0.268	 0.0000e+000	 9.9705e-001	 2.9504e-003	 0.0000e+000	 7.4667e-001	
          35	       0.276	 0.0000e+000	 9.9628e-001	 3.7182e-003	 0.0000e+000	 7.4667e-001	
          36	       0.284	 0.0000e+000	 9.9534e-001	 4.6592e-003	 0.0000e+000	 7.4667e-001	
          37	       0.292	 0.0000e+000	 9.9419e-001	 5.8055e-003	 0.0000e+000	 7.4667e-001	
          38	         0.3	 0.0000e+000	 9.9281e-001	 7.1935e-003	 0.0000e+000	 7.4667e-001	
          39	       0.308	 0.0000e+000	 9.9114e-001	 8.8642e-003	 0.0000e+000	 7.4667e-001	
          40	       0.316	 0.0000e+000	 9.8914e-001	 1.0863e-002	 0.0000e+000	 7.4667e-001	
          41	       0.324	 0.0000e+000	 9.8676e-001	 1.3241e-002	 0.0000e+000	 7.4667e-001	
          42	       0.332	 0.0000e+000	 9.8395e-001	 1.6052e-002	 0.0000e+000	 7.4667e-001	
          43	        0.34	 0.0000e+000	 9.8064e-001	 1.9357e-002	 0.0000e+000	 7.4667e-001	
          44	       0.348	 0.0000e+000	 9.7678e-001	 2.3220e-002	 0.0000e+000	 7.4667e-001	
          45	       0.356	 0.0000e+000	 9.7229e-001	 2.7707e-002	 0.0000e+000	 7.4667e-001	
          46	       0.364	 0.0000e+000	 9.6711e-001	 3.2890e-002	 0.0000e+000	 7.4667e-001	
          47	       0.372	 0.0000e+000	 9.6116e-001	 3.8842e-002	 0.0000e+000	 7.4667e-001	
          48	        0.38	 0.0000e+000	 9.5436e-001	 4.5639e-002	 0.0000e+000	 7.4667e-001	
          49	       0.388	 0.0000e+000	 9.4665e-001	 5.3354e-002	 0.0000e+000	 7.4667e-001	
          50	       0.396	 0.0000e+000	 9.3794e-001	 6.2062e-002	 0.0000e+000	 7.4667e-001	
          51	       0.404	 0.0000e+000	 9.2817e-001	 7.1835e-002	 0.0000e+000	 7.4667e-001	
          52	       0.412	 0.0000e+000	 9.1726e-001	 8.2740e-002	 0.0000e+000	 7.4667e-001	
          53	        0.42	 0.0000e+000	 9.0516e-001	 9.4838e-002	 0.0000e+000	 7.4667e-001	
          54	       0.428	 0.0000e+000	 8.9182e-001	 1.0818e-001	 0.0000e+000	 7.4667e-001	
          55	       0.436	 0.0000e+000	 8.7718e-001	 1.2282e-001	 0.0000e+000	 7.4667e-001	
          56	       0.444	 0.0000e+000	 8.6121e-001	 1.3879e-001	 0.0000e+000	 7.4667e-001	
          57	       0.452	 0.0000e+000	 8.4389e-001	 1.5611e-001	 0.0000e+000	 7.4667e-001	
          58	        0.46	 0.0000e+000	 8.2522e-001	 1.7478e-001	 0.0000e+000	 7.4667e-001	
          59	       0.468	 0.0000e+000	 8.0520e-001	 1.9480e-001	 0.0000e+000	 7.4667e-001	
          60	       0.476	 0.0000e+000	 7.8385e-001	 2.1615e-001	 0.0000e+000	 7.4667e-001	
          61	       0.484	 0.0000e+000	 7.6121e-001	 2.3879e-001	 0.0000e+000	 7.4667e-001	
          62	       0.492	 0.0000e+000	 7.3734e-001	 2.6266e-001	 0.0000e+000	 7.4667e-001	
          63	         0.5	 0.0000e+000	 7.1232e-001	 2.8768e-001	 0.0000e+000	 7.4667e-001	
          64	       0.508	 0.0000e+000	 6.8624e-001	 3.1376e-001	 0.0000e+000	 7.4667e-001	
          65	       0.516	 0.0000e+000	 6.5920e-001	 3.4080e-001	 0.0000e+000	 7.4667e-001	
          66	       0.524	 0.0000e+000	 6.3132e-001	 3.6868e-001	 0.0000e+000	 7.4667e-001	
          67	       0.532	 0.0000e+000	 6.0274e-001	 3.9726e-001	 0.0000e+000	 7.4667e-001	
          68	        0.54	 0.0000e+000	 5.7361e-001	 4.2639e-001	 0.0000e+000	 7.4667e-001	
          69	       0.548	 0.0000e+000	 5.4407e-001	 4.5593e-001	 0.0000e+000	 7.4667e-001	
          70	       0.556	 0.0000e+000	 5.1430e-001	 4.8570e-001	 0.0000e+000	 7.4667e-001	
          71	       0.564	 0.0000e+000	 4.8446e-001	 5.1554e-001	 0.0000e+000	 7.4667e-001	
          72	       0.572	 0.0000e+000	 4.5471e-001	 5.4529e-001	 0.0000e+000	 7.4667e-001	
          73	        0.58	 0.0000e+000	 4.2521e-001	 5.7479e-001	 0.0000e+000	 7.4667e-001	
          74	       0.588	 0.0000e+000	 3.9614e-001	 6.0387e-001	 0.0000e+000	 7.4667e-001	
          75	       0.596	 0.0000e+000	 3.6763e-001	 6.3237e-001	 0.0000e+000	 7.4667e-001	
          76	       0.604	 0.0000e+000	 3.3984e-001	 6.6016e-001	 0.0000e+000	 7.4667e-001	
          77	       0.612	 0.0000e+000	 3.1290e-001	 6.8710e-001	 0.0000e+000	 7.4667e-001	
          78	        0.62	 0.0000e+000	 2.8693e-001	 7.1307e-001	 0.0000e+000	 7.4667e-001	
          79	       0.628	 0.0000e+000	 2.6202e-001	 7.3798e-001	 0.0000e+000	 7.4667e-001	
          80	       0.636	 0.0000e+000	 2.3828e-001	 7.6172e-001	 0.0000e+000	 7.4667e-001	
          81	       0.644	 0.0000e+000	 2.1577e-001	 7.8423e-001	 0.0000e+000	 7.4667e-001	
          82	       0.652	 0.0000e+000	 1.9454e-001	 8.0546e-001	 0.0000e+000	 7.4667e-001	
          83	        0.66	 0.0000e+000	 1.7464e-001	 8.2536e-001	 0.0000e+000	 7.4667e-001	
          84	       0.668	 0.0000e+000	 1.5608e-001	 8.4392e-001	 0.0000e+000	 7.4667e-001	
          85	       0.676	 0.0000e+000	 1.3887e-001	 8.6113e-001	 0.0000e+000	 7.4667e-001	
          86	       0.684	 0.0000e+000	 1.2301e-001	 8.7699e-001	 0.0000e+000	 7.4667e-001	
          87	       0.692	 0.0000e+000	 1.0845e-001	 8.9155e-001	 0.0000e+000	 7.4667e-001	
          88	         0.7	 0.0000e+000	 9.5184e-002	 9.0482e-001	 0.0000e+000	 7.4667e-001	
          89	       0.708	 0.0000e+000	 8.3150e-002	 9.1685e-001	 0.0000e+000	 7.4667e-001	
          90	       0.716	 0.0000e+000	 7.2298e-002	 9.2770e-001	 0.0000e+000	 7.4667e-001	
          91	       0.724	 0.0000e+000	 6.2566e-002	 9.3743e-001	 0.0000e+000	 7.4667e-001	
          92	       0.732	 0.0000e+000	 5.3886e-002	 9.4611e-001	 0.0000e+000	 7.4667e-001	
          93	        0.74	 0.0000e+000	 4.6190e-002	 9.5381e-001	 0.0000e+000	 7.4667e-001	
          94	       0.748	 0.0000e+000	 3.9405e-002	 9.6059e-001	 0.0000e+000	 7.4667e-001	
          95	       0.756	 0.0000e+000	 3.3465e-002	 9.6654e-001	 0.0000e+000	 7.4667e-001	
          96	       0.764	 0.0000e+000	 2.8310e-002	 9.7169e-001	 0.0000e+000	 7.4667e-001	
          97	       0.772	 0.0000e+000	 2.3918e-002	 9.7608e-001	 0.0000e+000	 7.4667e-001	
          98	        0.78	 0.0000e+000	 2.0340e-002	 9.7966e-001	 0.0000e+000	 7.4667e-001	
          99	       0.788	 0.0000e+000	 1.7742e-002	 9.8226e-001	 0.0000e+000	 7.4667e-001	
         100	       0.796	 0.0000e+000	 1.6354e-002	 9.8365e-001	 0.0000e+000	 7.4667e-001	
         101	         0.8	 0.0000e+000	 0.0000e+000	 1.0000e+000	 0.0000e+000	 7.4667e-001	
           0	           0	 0.0000e+000	 1.0000e+000	 0.0000e+000	 0.0000e+000	 7.5733e-001	
           1	       0.004	 0.0000e+000	 1.0000e+000	 1.7233e-008	 0.0000e+000	 7.5733e-001	
           2	       0.012	 0.0000e+000	 1.0000e+000	 2.7299e-008	 0.0000e+000	 7.5733e-001	
           3	        0.02	 0.0000e+000	 1.0000e+000	 4.8263e-008	 0.0000e+000	 7.5733e-001	
           4	       0.028	 0.0000e+000	 1.0000e+000	 8.3102e-008	 0.0000e+000	 7.5733e-001	
           5	       0.036	 0.0000e+000	 1.0000e+000	 1.3818e-007	 0.0000e+000	 7.5733e-001	
           6	       0.044	 0.0000e+000	 1.0000e+000	 2.2405e-007	 0.0000e+000	 7.5733e-001	
           7	       0.052	 0.0000e+000	 1.0000e+000	 3.5618e-007	 0.0000e+000	 7.5733e-001	
           8	        0.06	 0.0000e+000	 1.0000e+000	 5.5679e-007	 0.0000e+000	 7.5733e-001	
           9	       0.068	 0.0000e+000	 1.0000e+000	 8.5765e-007	 0.0000e+000	 7.5733e-001	
          10	       0.076	 0.0000e+000	 1.0000e+000	 1.3039e-006	 0.0000e+000	 7.5733e-001	
